demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,nearest_supply_index,nearest_supply_idx,2019_gap,2020_gap,2018_gap,2018_demand,2018_supply
1898,42.5,29.5,3.14398836311136,4.41104594282751,14.061438732841,33.9570723955479,55.5502774124158,79.546708447387,126.683451168452,151.273315669886,164.600577497741,176.234105509622,184.346709443288,78,78,,,145.600577497741,164.600577497741,19.0
1899,43.5,29.5,3.59155903551169,4.7774009566867,16.27928705311,40.5327632595409,67.0409924207021,98.5156641072146,139.894695488966,187.779885591479,185.850253812839,167.659528051295,138.404900074494,78,78,,,166.850253812839,185.850253812839,19.0
1900,44.5,29.5,4.93768816316747,10.0987009501685,21.7871339698353,52.8700220848732,88.8294304845565,103.866688389704,166.024799308293,229.529937834531,254.219713515848,273.85727860674,285.832811238971,78,78,,,235.219713515848,254.219713515848,19.0
1901,45.5,29.5,5.00302176370939,10.3851501495205,22.7172183339758,55.897310060618,93.5776353937177,105.729868308482,152.610044378047,245.396260160102,239.260741722378,180.273508422558,177.961426970178,78,78,,,220.260741722378,239.260741722378,19.0
1902,46.5,29.5,5.27712615759281,11.7261724127594,19.6959062636045,57.4586832021456,93.0779685198045,105.23926270183,144.138713013927,223.82179714465,206.827064412367,174.254417591408,178.748698902675,78,78,,,187.827064412367,206.827064412367,19.0
1903,47.5,29.5,5.23594499647484,11.827779101023,21.8402358364786,65.680849775275,93.5116788150017,116.500677090795,156.07681997889,223.663227224247,270.107070477747,314.466737348317,348.578706565907,40,40,,,257.107070477747,270.107070477747,13.0
1904,48.5,29.5,6.05645048025366,13.6693359359721,21.1624183602548,61.546853212814,107.401115964115,132.165693771429,180.890489955346,246.263222059062,270.319252407321,268.017337704686,268.391938727425,40,40,,,257.319252407321,270.319252407321,13.0
1905,49.5,29.5,6.19637106157996,11.590712825297,24.6508131557027,64.1111531718363,99.7095114942723,124.429603226177,195.766967017237,256.89044807435,269.35368889611,274.826438060572,278.947462689958,39,39,,,257.35368889611,269.35368889611,12.0
1906,50.5,29.5,3.59393640691088,6.99092815308303,12.6008522913438,31.1295820403007,54.4677412864351,81.9405282218806,107.509718184488,169.768062816387,176.680965343442,219.696698313198,232.654794614503,39,39,,,164.680965343442,176.680965343442,12.0
1907,51.5,29.5,3.64269880764064,7.11310355084222,13.1988974648537,33.6421304278334,57.1758807136237,82.3142482230258,115.161760490385,154.267460087144,179.177030704418,194.540117137173,207.651973626834,39,39,,,167.177030704418,179.177030704418,12.0
1908,52.5,29.5,5.31459758294059,12.4332185819279,24.4206766413927,55.9325795988181,85.105862696125,130.483547277844,170.183223657978,237.357458337741,290.349404696199,351.94910020377,401.239886954643,39,39,,,278.349404696199,290.349404696199,12.0
1909,53.5,29.5,3.99896077659971,7.75925639163486,18.0299425823486,50.2525019476173,76.6237499195407,94.7246094193585,160.242892355438,197.609343696251,201.087197262679,208.014062717162,208.792728222504,39,39,,,189.087197262679,201.087197262679,12.0
1910,54.5,29.5,5.15605536721879,9.5337428586768,19.7707185139308,56.3796850226041,75.5997709948688,93.1271490937128,154.456203905024,227.215711543475,181.561100809554,110.405755117204,114.178409072749,15,15,,,170.561100809554,181.561100809554,11.0
1911,55.5,29.5,3.59106863749023,8.3896605435781,18.4813465788842,48.7135085934036,80.6881434734865,87.1582287008038,128.890723193696,156.838540198331,189.26085393793,216.490192272881,243.622004355174,15,15,,,178.26085393793,189.26085393793,11.0
1912,56.5,29.5,4.32694169040841,9.93973259464839,19.6733914985647,51.2883893814686,78.5543015049444,92.683177657162,121.646791907058,199.71845833731,223.814119642592,254.675056548415,283.880257300637,15,15,,,212.814119642592,223.814119642592,11.0
1913,57.5,29.5,5.14613149723234,11.5284068902325,21.9412532550996,58.273952576859,86.2983421382918,112.49782939913,111.576154043976,194.521436364348,215.677150067365,251.238121250985,280.221375061937,15,15,,,204.677150067365,215.677150067365,11.0
1914,58.5,29.5,5.72443205745043,11.126222108622,21.2426228299382,54.0195755494566,88.247260010495,115.480852521288,128.967311920857,135.660818834591,175.099011892839,218.78174580818,245.839893366087,15,15,,,164.099011892839,175.099011892839,11.0
1915,59.5,29.5,0.126477928738569,0.283640919609189,0.454686594648681,1.29731100425846,1.91400373629336,2.44051966931478,3.57771204661467,5.2826634984938,5.57081050587105,5.45817644340099,5.4682985023675,15,15,,,-5.42918949412895,5.57081050587105,11.0
1916,60.5,29.5,0.140456418423303,0.265461550754593,0.445129787148083,1.12425647761138,1.63197123383673,2.34947584812594,3.67271058956003,4.72270400354484,4.94352528314302,4.8118323403066,4.76598215127808,15,15,,,-6.05647471685698,4.94352528314302,11.0
1917,61.5,29.5,0.0762387397754448,0.178050306353294,0.292766954465896,0.83291596505759,1.36038520417288,1.82931220077286,2.65890164154651,3.53416351874323,4.23036968167119,4.83562040774833,5.37675430512364,15,15,,,-6.76963031832881,4.23036968167119,11.0
1918,62.5,29.5,0.101900253551205,0.219049032272807,0.371496758208143,0.983345557499603,1.40091274612868,1.95301706811568,2.4249140307798,3.59519416631758,3.60642790574738,4.45801437619895,4.68242574095534,15,15,,,-7.393572094252621,3.60642790574738,11.0
1919,63.5,29.5,0.104411365223618,0.197927590240059,0.421191908578276,1.14789458705395,1.89410930862739,2.43557724831718,3.14397287669485,4.04411430270272,4.88365290031258,5.58881678621117,6.21753540608747,15,15,,,-6.11634709968742,4.88365290031258,11.0
1920,0.5,30.5,0.555393600436606,0.802612172345302,1.59063080276712,4.75987139111714,6.83733774823592,8.46557525073081,13.8725099294985,23.404490129271,21.9807555554174,17.9713357802283,17.7951269984494,34,34,,,15.9807555554174,21.9807555554174,6.0
1921,1.5,30.5,0.480366262789071,0.753241960706565,1.53320967039361,4.96918227775769,7.22159332566894,10.7726229218056,15.1895566060362,23.9928851836972,25.2293312683271,29.8980956425037,32.1984743429711,34,34,,,19.2293312683271,25.2293312683271,6.0
1922,2.5,30.5,0.507207586034046,1.07774968294925,1.57695939612725,4.94724134087939,6.33423983473906,9.69722402389093,16.5801000076774,25.7546574359299,24.5315298182303,24.6273389240129,23.9341395461723,34,34,,,18.5315298182303,24.5315298182303,6.0
1923,3.5,30.5,0.504930491765136,1.03755472780941,1.63764199230471,5.03362721326013,5.83687402207858,10.7540694246552,16.79614015483,24.4481169687081,29.5343657115921,35.5518915300859,39.6320788272533,36,36,,,16.5343657115921,29.5343657115921,13.0
1924,4.5,30.5,0.544601065171919,1.29983112428748,1.70501206813723,4.48993772403407,6.78633068900751,11.765803398671,19.1717447102095,27.4300295115369,31.4679902365686,33.3176576088106,33.8075665714585,36,36,,,18.4679902365686,31.4679902365686,13.0
1925,5.5,30.5,0.847876012460392,1.33412926150605,2.30908564688889,5.58128464757791,10.1063207199429,14.9884299645293,22.9247456926624,29.4463348141149,36.9575805726844,43.8740927679425,50.6414539958438,64,64,,,31.9575805726844,36.9575805726844,5.0
1926,6.5,30.5,0.788985974402024,1.3221588756608,2.75406366282674,6.59881129177997,11.4782686365798,16.2251872139959,28.7099082726405,32.35944080944,38.6327364317138,42.476407679129,46.6873291083192,64,64,,,33.6327364317138,38.6327364317138,5.0
1927,7.5,30.5,0.945366275033846,1.54781022776892,2.67794264928462,7.28747508226832,10.6047681849162,16.4993825297709,28.6747769520925,35.8864455813749,44.0433983464956,51.0914732598579,57.5397337919926,64,64,,,39.0433983464956,44.0433983464956,5.0
1928,8.5,30.5,0.845903835009522,1.5548819648161,1.81992470097271,5.89590829491185,8.45587322768399,15.093543479833,25.7844682109041,37.9194422069085,42.746266869835,44.3790755899725,44.4882212248585,64,64,,,37.746266869835,42.746266869835,5.0
1929,9.5,30.5,0.603423869240659,1.36726932632909,1.48888812997661,5.82925819588994,10.16813642891,16.6340826417899,22.8955613057783,38.8283550833761,38.3171240293064,48.6944933471638,49.687376002967,64,64,,,33.3171240293064,38.3171240293064,5.0
1930,10.5,30.5,0.750325215889388,1.47181722164708,2.2264527118482,7.27070897674218,12.5574493459457,19.3616072620951,29.9991964285986,44.9779251813284,45.861782991854,45.3535423737081,45.295152568042,64,64,,,40.861782991854,45.861782991854,5.0
1931,11.5,30.5,1.09293238357982,2.05133386695779,3.59492300109191,8.49040881792779,13.9281963678246,22.6258563647128,31.3266321482618,30.7469480268988,49.1252550985314,48.8795896834718,61.3862584039787,64,64,,,44.1252550985314,49.1252550985314,5.0
1932,12.5,30.5,0.951538031996022,1.96564528423985,2.79110257018341,8.70750816447393,13.5951176124596,19.792656105513,28.4764740123722,29.5052390051107,46.6450209510959,47.5692848250375,60.6253284653898,64,64,,,41.6450209510959,46.6450209510959,5.0
1933,13.5,30.5,0.822645296397105,1.46273409685834,3.42940199992771,7.98832404426065,13.9238128376653,20.8209779530063,27.299220740981,35.0088179656351,41.3149098214029,46.4295320759371,49.9916268717807,64,64,,,36.3149098214029,41.3149098214029,5.0
1934,14.5,30.5,0.894485134505241,1.73918537332077,3.34500018384337,8.78165489937688,16.4169004552555,18.8855121077921,30.6373311696346,33.6794987523789,48.7621607643039,52.4680067478341,65.280073316397,64,64,,,43.7621607643039,48.7621607643039,5.0
1935,15.5,30.5,0.913352562816249,1.75267614529627,2.67177226101411,8.80362912172294,15.5939034499015,19.2129951634603,30.4961616435643,34.3688233829881,47.6798989059233,52.5970521930764,63.3851987680292,64,64,,,42.6798989059233,47.6798989059233,5.0
1936,16.5,30.5,0.810381575137059,1.81276073099733,2.95881038961705,8.87968934831158,14.9433766250204,20.4283356662121,29.7426008895135,29.5359670028929,47.5135749081782,46.629103994383,60.736410967369,37,37,,,39.5135749081782,47.5135749081782,8.0
1937,17.5,30.5,0.966155717643906,1.85804560894193,3.8195168149289,11.350013645488,13.9389417916122,21.6706418735673,29.0395889645488,30.9485998863602,52.9566455264711,53.5459656566012,68.1351519133087,37,37,,,44.9566455264711,52.9566455264711,8.0
1938,18.5,30.5,3.21951903757833,6.41540894135356,12.074018374635,27.5794324539059,38.4600081746816,69.0341197917839,82.3134709035631,93.4997632699275,126.576987273137,143.575384978439,163.770464615561,37,37,,,118.576987273137,126.576987273137,8.0
1939,19.5,30.5,4.09436268089976,8.89125872496409,18.4434928864411,43.5832436880739,70.581952898406,86.2962140750253,143.614313636557,186.331114902566,166.012652647875,147.587403288023,145.687056060828,37,37,,,158.012652647875,166.012652647875,8.0
1940,20.5,30.5,5.94072215709443,11.7591970243703,22.0745859928003,56.9622303607691,82.9937925407762,113.959406445096,130.873723338626,236.638407881851,229.330812801054,300.879141296616,314.624522324011,37,37,,,221.330812801054,229.330812801054,8.0
1941,21.5,30.5,5.81547684709701,12.0618132776137,22.5863475843068,59.3360196123646,85.2669017990635,111.62895183403,132.954347783305,206.988191990721,212.445438845847,258.417940122177,281.144470343963,37,37,,,204.445438845847,212.445438845847,8.0
1942,22.5,30.5,5.56565524114473,10.918924023354,21.0219836077555,50.5572082417378,81.0703423665528,102.890436022414,167.322976846737,240.165380971407,221.679346048607,155.35376395003,130.355807189436,37,37,,,213.679346048607,221.679346048607,8.0
1943,23.5,30.5,4.69834488174294,9.05807661245561,19.196469760626,46.4350980476128,65.8154804017972,93.0876668686918,152.158958294026,202.103620750471,204.337251696587,181.253206465866,165.030295379106,37,37,,,196.337251696587,204.337251696587,8.0
1944,24.5,30.5,2.88831289894692,5.5744158196105,9.22435153118274,20.4949670580646,33.9425014559341,50.6602587864614,68.833820541892,77.614491229411,107.58543952593,121.375258578152,144.148202579427,65,65,,,92.58543952593,107.58543952593,15.0
1945,25.5,30.5,3.39370537423248,6.96267411392817,12.1767871148411,30.9196953139953,38.43370194815,56.1513549348931,71.4463460420387,69.4716185799299,110.023245896058,103.392693479066,131.482049138334,96,96,,,95.023245896058,110.023245896058,15.0
1946,26.5,30.5,3.92348169534733,7.56166863401974,15.204645149294,34.2679915606344,71.7571935033201,101.66711552629,137.476477619224,182.824356537525,189.666243078338,181.122186924329,180.398381264185,96,96,,,174.666243078338,189.666243078338,15.0
1947,27.5,30.5,6.0546277865424,10.3870407395827,20.3524636704835,48.7157101587773,87.58214767083,117.523968149132,163.995170342897,219.667600073091,230.447771685841,213.118062664586,202.439144401519,96,96,,,215.447771685841,230.447771685841,15.0
1948,28.5,30.5,5.05729513509651,11.8164343370543,22.9223189794851,49.9221903293782,81.6478779784905,107.09235140538,139.244200191323,196.666002069586,196.624717120385,227.684221376187,244.101001988773,96,96,,,181.624717120385,196.624717120385,15.0
1949,29.5,30.5,5.04286210965019,10.2136492683716,17.5412923478268,47.5470037267811,78.6163707784651,118.332021315999,133.162714360125,236.430290561386,214.332012930209,298.142135790162,290.706908141471,96,96,,,199.332012930209,214.332012930209,15.0
1950,30.5,30.5,4.4739531767336,8.84327917567736,17.1548283075119,47.3414397399534,66.1698752110592,100.219064058243,138.411816567143,208.429435900376,196.919882969307,233.891138850582,236.94783480577,96,96,,,181.919882969307,196.919882969307,15.0
1951,31.5,30.5,4.23102903393018,8.2290235745484,14.0465815647196,33.5851303783932,73.2038068706239,88.3333817196759,143.108065300552,227.660561589607,214.557837968095,173.111644928344,174.039842000958,18,18,,,205.557837968095,214.557837968095,9.0
1952,32.5,30.5,3.92961356771936,8.95781135513628,16.9177665882121,43.9733597320483,59.7336824980176,101.074854954398,152.993991060556,215.277145513917,209.689733097777,215.232755699006,209.660750843074,18,18,,,200.689733097777,209.689733097777,9.0
1953,33.5,30.5,4.97397251433757,11.3301425615825,19.7817664079268,47.9221302511295,77.115928476095,92.5662556436221,173.884290445976,214.635790641069,221.167063035599,236.965878844996,255.339991674646,18,18,,,212.167063035599,221.167063035599,9.0
1954,34.5,30.5,5.55870704537984,11.5596792211243,21.7224583124328,59.6592415020212,95.1195992652135,119.749369484734,172.27171202058,236.906625849877,233.047990453195,186.431629137011,166.074559647192,18,18,,,224.047990453195,233.047990453195,9.0
1955,35.5,30.5,4.51738131742556,8.78556486026281,18.0280804591476,44.9490560917524,74.3350602905976,92.0498553903981,144.93329370983,201.330781750812,191.678126532224,158.861328459194,148.286890041311,13,13,,,179.678126532224,191.678126532224,12.0
1956,36.5,30.5,1.8940115420397,3.23875992591942,5.29236959070256,14.5340787728653,45.9826718973714,65.3874504971698,89.6812330665113,105.299703464353,120.643807273685,129.805878313747,140.657109223348,13,13,,,108.643807273685,120.643807273685,12.0
1957,37.5,30.5,0.762263888719205,1.61151132789282,4.16974577027135,11.1776003496027,18.6848824741247,21.7813918662241,30.7705966328006,32.1670642239388,52.661400971001,53.0605630983389,68.3939108887444,13,13,,,40.661400971001,52.661400971001,12.0
1958,38.5,30.5,1.18723925517095,1.97317011900098,4.33622104641023,10.0397410047527,16.3408373666538,20.6750029821195,26.7311474544832,28.7159869137501,43.2498151594255,45.793457174489,55.2332927322115,13,13,,,31.249815159425506,43.2498151594255,12.0
1959,39.5,30.5,2.2337499557022,3.0790312997024,5.67105735680084,13.1997537729334,25.5873857758187,34.5370453264027,40.7092432019873,40.8491963276439,68.3521849567074,70.7990117392186,81.5882958711958,13,13,,,56.35218495670741,68.3521849567074,12.0
1960,40.5,30.5,3.04241006657845,5.86170060485735,11.11331860394,27.5174431902507,37.8223159135183,45.9727419697297,72.7271116144976,84.5122505943544,103.67957394664,118.207938611839,133.533839700966,78,78,,,84.67957394664,103.67957394664,19.0
1961,41.5,30.5,4.53484250018063,7.59293876776282,14.9237322109073,39.5960767298911,64.0953795471538,87.4681893617911,127.882207165931,149.597752632343,166.698061519837,181.687892656418,194.587931404385,78,78,,,147.698061519837,166.698061519837,19.0
1962,42.5,30.5,3.12530707180056,5.27551291269748,9.89916331514555,23.3471043691836,44.1978677045113,59.5297063950475,80.0145676479937,97.5164987805492,138.89978619471,170.133914988092,205.686664758196,78,78,,,119.89978619471,138.89978619471,19.0
1963,43.5,30.5,5.10113424895502,9.16218143905259,19.2284364492286,52.8497456343269,76.1153779566369,104.098030561941,152.192639376656,224.898308794968,241.186461850616,250.503970953356,257.448605970075,78,78,,,222.186461850616,241.186461850616,19.0
1964,44.5,30.5,5.40131150163149,9.4166899165367,22.7124024614841,54.8586614940344,95.8360966526297,113.860155921513,151.613377222389,244.72098919501,255.420217355377,294.996377783044,326.552387057903,78,78,,,236.420217355377,255.420217355377,19.0
